Precinct_Name,Split_Name,precinct_splitId,Reg_voters,Ballots,Reporting,Contest_id,Contest_title,Contest_party,Choice_id,Candidate_name,Choice_party,Candidate_Type,Absentee_votes,Early_votes,Election_Votes
48-04,,232,1122,736,1,65,"Prosecuting Attorney, City and County of Honolulu",,152,"TAKATA, Kevin K.",,C,110,55,153
48-04,,232,1122,736,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,122,66,191
48-04,,232,1122,736,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,119,66,131
48-04,,232,1122,736,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,134,77,170
48-04,,232,1122,736,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,106,55,155
48-04,,232,1122,736,1,88,HONOLULU: Relating to Grants in Aid   ,,214,YES,,C,132,76,180
48-04,,232,1122,736,1,88,HONOLULU: Relating to Grants in Aid   ,,215,NO,,C,107,55,142
48-04,,232,1122,736,1,89,HONOLULU: Relating to the Creation of Funds   ,,216,YES,,C,134,76,178
48-04,,232,1122,736,1,89,HONOLULU: Relating to the Creation of Funds   ,,217,NO,,C,102,55,140
48-05,,233,4410,2926,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,328,149,488
48-05,,233,4410,2926,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,5,3,9
48-05,,233,4410,2926,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,8,3,10
48-05,,233,4410,2926,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,702,280,930
48-05,,233,4410,2926,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,595,243,771
48-05,,233,4410,2926,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,444,185,654
48-05,,233,4410,2926,1,4,"US Representative, Dist 2",,9,"(R) CROWLEY, Kawika",REP,C,214,98,347
48-05,,233,4410,2926,1,4,"US Representative, Dist 2",,10,"(D) GABBARD, Tulsi",DEM,C,797,324,1048
48-05,,233,4410,2926,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,275,161,422
48-05,,233,4410,2926,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,112,63,281
48-05,,233,4410,2926,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,55,37,126
48-05,,233,4410,2926,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,106,76,228
48-05,,233,4410,2926,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,15,3,20
48-05,,233,4410,2926,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,15,6,28
48-05,,233,4410,2926,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,38,30,80
48-05,,233,4410,2926,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,61,36,67
48-05,,233,4410,2926,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,51,25,104
48-05,,233,4410,2926,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,37,14,55
48-05,,233,4410,2926,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,7,6,11
48-05,,233,4410,2926,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,21,10,40
48-05,,233,4410,2926,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,35,21,53
48-05,,233,4410,2926,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,21,14,41
48-05,,233,4410,2926,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,366,212,669
48-05,,233,4410,2926,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,66,43,128
48-05,,233,4410,2926,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,292,122,377
48-05,,233,4410,2926,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,184,118,331
48-05,,233,4410,2926,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,8,8,21
48-05,,233,4410,2926,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,27,15,57
48-05,,233,4410,2926,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,85,28,80
48-05,,233,4410,2926,1,57,OHA Vacancy: Maui,,130,"AMORIN, Johanna Kuulei Shin",,C,23,10,52
48-05,,233,4410,2926,1,57,OHA Vacancy: Maui,,131,"AU, Glenn G.",,C,36,20,92
48-05,,233,4410,2926,1,57,OHA Vacancy: Maui,,132,"DUEY, Rose",,C,36,23,56
48-05,,233,4410,2926,1,57,OHA Vacancy: Maui,,133,"GOMES, Doreen Pua",,C,45,26,88
48-05,,233,4410,2926,1,57,OHA Vacancy: Maui,,134,"KANE, Dain Pomaika'i",,C,69,51,135
48-05,,233,4410,2926,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,80,32,127
48-05,,233,4410,2926,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,121,67,181
48-05,,233,4410,2926,1,64,"Mayor, City and County of Honolulu",,149,"CALDWELL, Kirk",,C,503,230,705
48-05,,233,4410,2926,1,64,"Mayor, City and County of Honolulu",,150,"CAYETANO, Benjamin J.",,C,536,197,714
48-05,,233,4410,2926,1,65,"Prosecuting Attorney, City and County of Honolulu",,151,"KANESHIRO, Keith M.",,C,494,197,679
48-05,,233,4410,2926,1,65,"Prosecuting Attorney, City and County of Honolulu",,152,"TAKATA, Kevin K.",,C,458,209,599
48-05,,233,4410,2926,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,431,216,720
48-05,,233,4410,2926,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,516,197,617
48-05,,233,4410,2926,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,523,238,693
48-05,,233,4410,2926,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,437,177,653
48-05,,233,4410,2926,1,88,HONOLULU: Relating to Grants in Aid   ,,214,YES,,C,454,215,708
48-05,,233,4410,2926,1,88,HONOLULU: Relating to Grants in Aid   ,,215,NO,,C,498,193,627
48-05,,233,4410,2926,1,89,HONOLULU: Relating to the Creation of Funds   ,,216,YES,,C,532,228,736
48-05,,233,4410,2926,1,89,HONOLULU: Relating to the Creation of Funds   ,,217,NO,,C,410,174,594
48-06,,234,4104,2561,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,218,89,377
48-06,,234,4104,2561,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,8,0,9
48-06,,234,4104,2561,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,2,2,8
48-06,,234,4104,2561,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,614,223,998
48-06,,234,4104,2561,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,508,185,867
48-06,,234,4104,2561,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,327,127,512
48-06,,234,4104,2561,1,4,"US Representative, Dist 2",,9,"(R) CROWLEY, Kawika",REP,C,153,69,266
48-06,,234,4104,2561,1,4,"US Representative, Dist 2",,10,"(D) GABBARD, Tulsi",DEM,C,664,238,1087
48-06,,234,4104,2561,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,226,95,470
48-06,,234,4104,2561,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,119,54,269
48-06,,234,4104,2561,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,53,30,135
48-06,,234,4104,2561,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,120,51,290
48-06,,234,4104,2561,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,8,3,12
48-06,,234,4104,2561,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,15,6,28
48-06,,234,4104,2561,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,36,24,71
48-06,,234,4104,2561,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,58,17,82
48-06,,234,4104,2561,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,41,17,126
48-06,,234,4104,2561,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,28,12,44
48-06,,234,4104,2561,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,1,1,6
48-06,,234,4104,2561,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,14,6,47
48-06,,234,4104,2561,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,21,12,45
48-06,,234,4104,2561,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,29,10,58
48-06,,234,4104,2561,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,343,149,715
48-06,,234,4104,2561,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,50,21,118
48-06,,234,4104,2561,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,250,113,399
48-06,,234,4104,2561,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,173,65,333
48-06,,234,4104,2561,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,9,7,26
48-06,,234,4104,2561,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,21,10,58
48-06,,234,4104,2561,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,50,24,98
48-06,,234,4104,2561,1,57,OHA Vacancy: Maui,,130,"AMORIN, Johanna Kuulei Shin",,C,35,8,38
48-06,,234,4104,2561,1,57,OHA Vacancy: Maui,,131,"AU, Glenn G.",,C,34,17,97
48-06,,234,4104,2561,1,57,OHA Vacancy: Maui,,132,"DUEY, Rose",,C,28,11,47
48-06,,234,4104,2561,1,57,OHA Vacancy: Maui,,133,"GOMES, Doreen Pua",,C,36,19,89
48-06,,234,4104,2561,1,57,OHA Vacancy: Maui,,134,"KANE, Dain Pomaika'i",,C,66,31,140
48-06,,234,4104,2561,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,51,26,149
48-06,,234,4104,2561,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,106,55,244
48-06,,234,4104,2561,1,64,"Mayor, City and County of Honolulu",,149,"CALDWELL, Kirk",,C,415,180,714
48-06,,234,4104,2561,1,64,"Mayor, City and County of Honolulu",,150,"CAYETANO, Benjamin J.",,C,422,132,667
48-06,,234,4104,2561,1,65,"Prosecuting Attorney, City and County of Honolulu",,151,"KANESHIRO, Keith M.",,C,403,155,665
48-06,,234,4104,2561,1,65,"Prosecuting Attorney, City and County of Honolulu",,152,"TAKATA, Kevin K.",,C,378,142,591
48-06,,234,4104,2561,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,377,153,683
48-06,,234,4104,2561,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,395,143,602
48-06,,234,4104,2561,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,421,171,655
48-06,,234,4104,2561,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,355,130,633
48-06,,234,4104,2561,1,88,HONOLULU: Relating to Grants in Aid   ,,214,YES,,C,347,158,739
48-06,,234,4104,2561,1,88,HONOLULU: Relating to Grants in Aid   ,,215,NO,,C,414,139,550
48-06,,234,4104,2561,1,89,HONOLULU: Relating to the Creation of Funds   ,,216,YES,,C,440,180,740
48-06,,234,4104,2561,1,89,HONOLULU: Relating to the Creation of Funds   ,,217,NO,,C,326,116,542
49-01,,235,4795,3098,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,289,118,486
49-01,,235,4795,3098,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,9,1,11
49-01,,235,4795,3098,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,5,4,16
49-01,,235,4795,3098,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,709,286,1148
49-01,,235,4795,3098,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,603,240,971
49-01,,235,4795,3098,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,395,163,678
49-01,,235,4795,3098,1,4,"US Representative, Dist 2",,9,"(R) CROWLEY, Kawika",REP,C,175,81,359
49-01,,235,4795,3098,1,4,"US Representative, Dist 2",,10,"(D) GABBARD, Tulsi",DEM,C,800,317,1249
49-01,,235,4795,3098,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,259,135,527
49-01,,235,4795,3098,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,131,71,316
49-01,,235,4795,3098,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,66,44,167
49-01,,235,4795,3098,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,117,58,348
49-01,,235,4795,3098,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,7,10,28
49-01,,235,4795,3098,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,15,6,21
49-01,,235,4795,3098,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,59,30,82
49-01,,235,4795,3098,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,79,30,75
49-01,,235,4795,3098,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,54,36,153
49-01,,235,4795,3098,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,26,15,51
49-01,,235,4795,3098,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,8,2,10
49-01,,235,4795,3098,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,17,14,57
49-01,,235,4795,3098,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,41,17,51
49-01,,235,4795,3098,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,16,12,40
49-01,,235,4795,3098,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,405,227,848
49-01,,235,4795,3098,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,54,28,142
49-01,,235,4795,3098,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,302,138,427
49-01,,235,4795,3098,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,207,106,400
49-01,,235,4795,3098,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,9,6,22
49-01,,235,4795,3098,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,28,14,76
49-01,,235,4795,3098,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,85,24,131
49-01,,235,4795,3098,1,57,OHA Vacancy: Maui,,130,"AMORIN, Johanna Kuulei Shin",,C,33,12,65
49-01,,235,4795,3098,1,57,OHA Vacancy: Maui,,131,"AU, Glenn G.",,C,54,22,112
49-01,,235,4795,3098,1,57,OHA Vacancy: Maui,,132,"DUEY, Rose",,C,27,9,40
49-01,,235,4795,3098,1,57,OHA Vacancy: Maui,,133,"GOMES, Doreen Pua",,C,65,27,118
49-01,,235,4795,3098,1,57,OHA Vacancy: Maui,,134,"KANE, Dain Pomaika'i",,C,86,50,171
49-01,,235,4795,3098,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,62,50,162
49-01,,235,4795,3098,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,104,60,254
49-01,,235,4795,3098,1,64,"Mayor, City and County of Honolulu",,149,"CALDWELL, Kirk",,C,528,242,856
49-01,,235,4795,3098,1,64,"Mayor, City and County of Honolulu",,150,"CAYETANO, Benjamin J.",,C,475,162,783
49-01,,235,4795,3098,1,65,"Prosecuting Attorney, City and County of Honolulu",,151,"KANESHIRO, Keith M.",,C,450,169,813
49-01,,235,4795,3098,1,65,"Prosecuting Attorney, City and County of Honolulu",,152,"TAKATA, Kevin K.",,C,489,215,717
49-01,,235,4795,3098,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,424,227,861
49-01,,235,4795,3098,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,487,164,667
49-01,,235,4795,3098,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,499,224,775
49-01,,235,4795,3098,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,425,165,765
49-01,,235,4795,3098,1,88,HONOLULU: Relating to Grants in Aid   ,,214,YES,,C,437,224,872
49-01,,235,4795,3098,1,88,HONOLULU: Relating to Grants in Aid   ,,215,NO,,C,483,164,656
49-01,,235,4795,3098,1,89,HONOLULU: Relating to the Creation of Funds   ,,216,YES,,C,521,251,880
49-01,,235,4795,3098,1,89,HONOLULU: Relating to the Creation of Funds   ,,217,NO,,C,394,136,635
49-02,,236,2534,1697,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,131,40,234
49-02,,236,2534,1697,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,1,0,5
49-02,,236,2534,1697,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,4,2,9
49-02,,236,2534,1697,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,493,140,630
49-02,,236,2534,1697,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,443,127,553
49-02,,236,2534,1697,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,181,55,316
49-02,,236,2534,1697,1,4,"US Representative, Dist 2",,9,"(R) CROWLEY, Kawika",REP,C,72,32,155
49-02,,236,2534,1697,1,4,"US Representative, Dist 2",,10,"(D) GABBARD, Tulsi",DEM,C,538,148,688
49-02,,236,2534,1697,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,163,60,280
49-02,,236,2534,1697,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,89,34,157
49-02,,236,2534,1697,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,36,22,92
49-02,,236,2534,1697,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,82,35,187
49-02,,236,2534,1697,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,8,5,12
49-02,,236,2534,1697,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,9,4,16
49-02,,236,2534,1697,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,23,8,32
49-02,,236,2534,1697,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,46,19,66
49-02,,236,2534,1697,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,35,11,57
49-02,,236,2534,1697,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,20,4,26
49-02,,236,2534,1697,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,3,1,5
49-02,,236,2534,1697,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,12,3,26
49-02,,236,2534,1697,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,14,4,23
49-02,,236,2534,1697,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,17,12,31
49-02,,236,2534,1697,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,241,99,413
49-02,,236,2534,1697,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,37,15,73
49-02,,236,2534,1697,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,195,59,248
49-02,,236,2534,1697,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,114,52,221
49-02,,236,2534,1697,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,7,2,16
49-02,,236,2534,1697,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,21,7,23
49-02,,236,2534,1697,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,35,12,46
49-02,,236,2534,1697,1,57,OHA Vacancy: Maui,,130,"AMORIN, Johanna Kuulei Shin",,C,17,10,35
49-02,,236,2534,1697,1,57,OHA Vacancy: Maui,,131,"AU, Glenn G.",,C,20,11,63
49-02,,236,2534,1697,1,57,OHA Vacancy: Maui,,132,"DUEY, Rose",,C,16,6,30
49-02,,236,2534,1697,1,57,OHA Vacancy: Maui,,133,"GOMES, Doreen Pua",,C,35,11,61
49-02,,236,2534,1697,1,57,OHA Vacancy: Maui,,134,"KANE, Dain Pomaika'i",,C,60,22,81
49-02,,236,2534,1697,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,56,20,82
49-02,,236,2534,1697,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,68,28,114
49-02,,236,2534,1697,1,64,"Mayor, City and County of Honolulu",,149,"CALDWELL, Kirk",,C,344,90,459
49-02,,236,2534,1697,1,64,"Mayor, City and County of Honolulu",,150,"CAYETANO, Benjamin J.",,C,278,90,417
49-02,,236,2534,1697,1,65,"Prosecuting Attorney, City and County of Honolulu",,151,"KANESHIRO, Keith M.",,C,330,94,451
49-02,,236,2534,1697,1,65,"Prosecuting Attorney, City and County of Honolulu",,152,"TAKATA, Kevin K.",,C,262,84,354
49-02,,236,2534,1697,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,269,86,444
49-02,,236,2534,1697,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,298,90,349
49-02,,236,2534,1697,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,335,98,447
49-02,,236,2534,1697,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,242,79,357
49-02,,236,2534,1697,1,88,HONOLULU: Relating to Grants in Aid   ,,214,YES,,C,289,87,434
49-02,,236,2534,1697,1,88,HONOLULU: Relating to Grants in Aid   ,,215,NO,,C,284,88,361
49-02,,236,2534,1697,1,89,HONOLULU: Relating to the Creation of Funds   ,,216,YES,,C,327,90,464
49-02,,236,2534,1697,1,89,HONOLULU: Relating to the Creation of Funds   ,,217,NO,,C,229,86,324
49-03,,237,3901,2837,1,1,President and Vice President,,1,"(R) ROMNEY, Mitt / RYAN, Paul",REP,C,250,95,355
49-03,,237,3901,2837,1,1,President and Vice President,,2,"(G) STEIN, Jill / HONKALA, Cheri",GRE,C,4,0,4
49-03,,237,3901,2837,1,1,President and Vice President,,3,"(L) JOHNSON, Gary / GRAY, James P.",LIB,C,1,1,11
49-03,,237,3901,2837,1,1,President and Vice President,,4,"(D) OBAMA, Barack / BIDEN, Joe",DEM,C,829,304,967
49-03,,237,3901,2837,1,2,US Senator,,5,"(D) HIRONO, Mazie",DEM,C,692,257,810
49-03,,237,3901,2837,1,2,US Senator,,6,"(R) LINGLE, Linda",REP,C,381,135,521
49-03,,237,3901,2837,1,4,"US Representative, Dist 2",,9,"(R) CROWLEY, Kawika",REP,C,161,73,230
49-03,,237,3901,2837,1,4,"US Representative, Dist 2",,10,"(D) GABBARD, Tulsi",DEM,C,896,321,1075
49-03,,237,3901,2837,1,53,Hawaii Resident Trustee,,109,"LINDSEY, Robert K.",,C,239,120,387
49-03,,237,3901,2837,1,53,Hawaii Resident Trustee,,110,"MEYERS, William (Willy)",,C,114,66,236
49-03,,237,3901,2837,1,53,Hawaii Resident Trustee,,111,"MIRANDA, Edwin L.P.",,C,59,48,143
49-03,,237,3901,2837,1,54,Kauai Resident Trustee,,112,"AHUNA, Dan",,C,98,61,260
49-03,,237,3901,2837,1,54,Kauai Resident Trustee,,113,"ALALEM WORTHINGTON, Keola",,C,4,7,19
49-03,,237,3901,2837,1,54,Kauai Resident Trustee,,114,"ALBAO, Liberta Hussey",,C,17,10,16
49-03,,237,3901,2837,1,54,Kauai Resident Trustee,,115,"BURKE, Jackie Kahookele",,C,37,15,56
49-03,,237,3901,2837,1,54,Kauai Resident Trustee,,116,"KAGAWA FU, Kanani",,C,85,40,92
49-03,,237,3901,2837,1,54,Kauai Resident Trustee,,117,"PACHECO, Haunani",,C,40,25,97
49-03,,237,3901,2837,1,54,Kauai Resident Trustee,,118,"POMROY, Sharon A.",,C,23,11,51
49-03,,237,3901,2837,1,54,Kauai Resident Trustee,,119,"SAHUT, Ronson K.",,C,2,2,1
49-03,,237,3901,2837,1,54,Kauai Resident Trustee,,120,"SANTOS, D. Kaliko",,C,19,7,35
49-03,,237,3901,2837,1,54,Kauai Resident Trustee,,121,"SWAIN, Billy Kealamaikahiki",,C,28,15,42
49-03,,237,3901,2837,1,54,Kauai Resident Trustee,,122,"YADAO, Leland K. (Radar)",,C,26,21,41
49-03,,237,3901,2837,1,55,Molokai Resident Trustee,,123,"MACHADO, Colette (Piipii)",,C,347,203,644
49-03,,237,3901,2837,1,56,"""At Large"" Trustee",,124,"AKINA, Keli'i",,C,67,36,106
49-03,,237,3901,2837,1,56,"""At Large"" Trustee",,125,"APOLIONA, Haunani",,C,331,132,372
49-03,,237,3901,2837,1,56,"""At Large"" Trustee",,126,"LEE, Cal",,C,194,97,325
49-03,,237,3901,2837,1,56,"""At Large"" Trustee",,127,"LINCOLN, Lancelot Haili",,C,10,5,19
49-03,,237,3901,2837,1,56,"""At Large"" Trustee",,128,"MAKEKAU, Kealii J.",,C,24,16,44
49-03,,237,3901,2837,1,56,"""At Large"" Trustee",,129,"RITTE, Walter",,C,51,28,98
49-03,,237,3901,2837,1,57,OHA Vacancy: Maui,,130,"AMORIN, Johanna Kuulei Shin",,C,36,15,45
49-03,,237,3901,2837,1,57,OHA Vacancy: Maui,,131,"AU, Glenn G.",,C,47,32,105
49-03,,237,3901,2837,1,57,OHA Vacancy: Maui,,132,"DUEY, Rose",,C,25,15,49
49-03,,237,3901,2837,1,57,OHA Vacancy: Maui,,133,"GOMES, Doreen Pua",,C,38,23,84
49-03,,237,3901,2837,1,57,OHA Vacancy: Maui,,134,"KANE, Dain Pomaika'i",,C,75,42,123
49-03,,237,3901,2837,1,57,OHA Vacancy: Maui,,135,"KAPU, Ke'eaumoku",,C,59,36,119
49-03,,237,3901,2837,1,57,OHA Vacancy: Maui,,136,"LINDSEY, Carmen Hulu",,C,92,51,174
49-03,,237,3901,2837,1,64,"Mayor, City and County of Honolulu",,149,"CALDWELL, Kirk",,C,600,220,719
49-03,,237,3901,2837,1,64,"Mayor, City and County of Honolulu",,150,"CAYETANO, Benjamin J.",,C,476,178,610
49-03,,237,3901,2837,1,65,"Prosecuting Attorney, City and County of Honolulu",,151,"KANESHIRO, Keith M.",,C,546,193,693
49-03,,237,3901,2837,1,65,"Prosecuting Attorney, City and County of Honolulu",,152,"TAKATA, Kevin K.",,C,483,190,566
49-03,,237,3901,2837,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,198,YES,,C,413,214,712
49-03,,237,3901,2837,1,80,CON AMEND: Relating to Dams and Reservoirs   ,,199,NO,,C,551,162,544
49-03,,237,3901,2837,1,81,CON AMEND: Relating to Retired Judges   ,,200,YES,,C,564,221,649
49-03,,237,3901,2837,1,81,CON AMEND: Relating to Retired Judges   ,,201,NO,,C,414,157,615
